ZIPCODE,TITLE
57212,"Brookings, SD"
57006,"Brookings, SD"
57213,"Brookings, SD"
38012,"Brownsville, TN"
78569,"Brownsville-Harlingen, TX"
78583,"Brownsville-Harlingen, TX"
78570,"Brownsville-Harlingen, TX"
76474,"Brownwood, TX"
76442,"Brownwood, TX"
31557,"Brunswick, GA"
31521,"Brunswick, GA"
31525,"Brunswick, GA"
31323,"Brunswick, GA"
31305,"Brunswick, GA"
44827,"Bucyrus-Galion, OH"
44818,"Bucyrus-Galion, OH"
14210,"Buffalo-Cheektowaga, NY"
14223,"Buffalo-Cheektowaga, NY"
14221,"Buffalo-Cheektowaga, NY"
14025,"Buffalo-Cheektowaga, NY"
14110,"Buffalo-Cheektowaga, NY"
14226,"Buffalo-Cheektowaga, NY"
14270,"Buffalo-Cheektowaga, NY"
14205,"Buffalo-Cheektowaga, NY"
14227,"Buffalo-Cheektowaga, NY"
14233,"Buffalo-Cheektowaga, NY"
14204,"Buffalo-Cheektowaga, NY"
14212,"Buffalo-Cheektowaga, NY"
14028,"Buffalo-Cheektowaga, NY"
14008,"Buffalo-Cheektowaga, NY"
14103,"Buffalo-Cheektowaga, NY"
83312,"Burley, ID"
83347,"Burley, ID"
61460,"Burlington, IA-IL"
61454,"Burlington, IA-IL"
62330,"Burlington, IA-IL"
27349,"Burlington, NC"
27216,"Burlington, NC"
27253,"Burlington, NC"
05439,"Burlington-South Burlington, VT"
05465,"Burlington-South Burlington, VT"
05477,"Burlington-South Burlington, VT"
05445,"Burlington-South Burlington, VT"
05448,"Burlington-South Burlington, VT"
05471,"Burlington-South Burlington, VT"
05458,"Burlington-South Burlington, VT"
05440,"Burlington-South Burlington, VT"
59701,"Butte-Silver Bow, MT"
49668,"Cadillac, MI"
30701,"Calhoun, GA"
30171,"Calhoun, GA"
30175,"Calhoun, GA"
20634,"California-Lexington Park, MD"
20686,"California-Lexington Park, MD"
20653,"California-Lexington Park, MD"
21613,"Cambridge, MD"
21835,"Cambridge, MD"
21632,"Cambridge, MD"
43762,"Cambridge, OH"
43733,"Cambridge, OH"
43983,"Cambridge, OH"
43713,"Cambridge, OH"
43736,"Cambridge, OH"
71745,"Camden, AR"
42728,"Campbellsville, KY"
42764,"Campbellsville, KY"
81252,"Ca??on City, CO"
81223,"Ca??on City, CO"
81222,"Ca??on City, CO"
81233,"Ca??on City, CO"
81215,"Ca??on City, CO"
44656,"Canton-Massillon, OH"
44608,"Canton-Massillon, OH"
44704,"Canton-Massillon, OH"
44702,"Canton-Massillon, OH"
44634,"Canton-Massillon, OH"
44710,"Canton-Massillon, OH"
44703,"Canton-Massillon, OH"
44662,"Canton-Massillon, OH"
33956,"Cape Coral-Fort Myers, FL"
34133,"Cape Coral-Fort Myers, FL"
33913,"Cape Coral-Fort Myers, FL"
33902,"Cape Coral-Fort Myers, FL"
33903,"Cape Coral-Fort Myers, FL"
33912,"Cape Coral-Fort Myers, FL"
33918,"Cape Coral-Fort Myers, FL"
62914,"Cape Girardeau, MO-IL"
62957,"Cape Girardeau, MO-IL"
63755,"Cape Girardeau, MO-IL"
62927,"Carbondale-Marion, IL"
62922,"Carbondale-Marion, IL"
62921,"Carbondale-Marion, IL"
62933,"Carbondale-Marion, IL"
62951,"Carbondale-Marion, IL"
51455,"Carroll, IA"
84742,"Cedar City, UT"
52346,"Cedar Rapids, IA"
52213,"Cedar Rapids, IA"
52209,"Cedar Rapids, IA"
52404,"Cedar Rapids, IA"
52249,"Cedar Rapids, IA"
52354,"Cedar Rapids, IA"
52336,"Cedar Rapids, IA"
52410,"Cedar Rapids, IA"
30125,"Cedartown, GA"
45862,"Celina, OH"
45869,"Celina, OH"
45845,"Celina, OH"
42325,"Central City, KY"
62889,"Centralia, IL"
98539,"Centralia, WA"
98377,"Centralia, WA"
98542,"Centralia, WA"
98564,"Centralia, WA"
98568,"Centralia, WA"
17222,"Chambersburg-Waynesboro, PA"
17252,"Chambersburg-Waynesboro, PA"
17250,"Chambersburg-Waynesboro, PA"
17256,"Chambersburg-Waynesboro, PA"
17202,"Chambersburg-Waynesboro, PA"
17237,"Chambersburg-Waynesboro, PA"
17257,"Chambersburg-Waynesboro, PA"
17262,"Chambersburg-Waynesboro, PA"
61849,"Champaign-Urbana, IL"
61801,"Champaign-Urbana, IL"
61874,"Champaign-Urbana, IL"
61815,"Champaign-Urbana, IL"
25130,"Charleston, WV"
25149,"Charleston, WV"
25169,"Charleston, WV"
25133,"Charleston, WV"
25248,"Charleston, WV"
26133,"Charleston, WV"
25328,"Charleston, WV"
25162,"Charleston, WV"
25325,"Charleston, WV"
25134,"Charleston, WV"
25389,"Charleston, WV"
25107,"Charleston, WV"
25521,"Charleston, WV"
25524,"Charleston, WV"
25565,"Charleston, WV"
61951,"Charleston-Mattoon, IL"
61930,"Charleston-Mattoon, IL"
29450,"Charleston-North Charleston, SC"
29483,"Charleston-North Charleston, SC"
29458,"Charleston-North Charleston, SC"
29420,"Charleston-North Charleston, SC"
28102,"Charlotte-Concord-Gastonia, NC-SC"
28138,"Charlotte-Concord-Gastonia, NC-SC"
28071,"Charlotte-Concord-Gastonia, NC-SC"
28092,"Charlotte-Concord-Gastonia, NC-SC"
28101,"Charlotte-Concord-Gastonia, NC-SC"
28080,"Charlotte-Concord-Gastonia, NC-SC"
28012,"Charlotte-Concord-Gastonia, NC-SC"
28678,"Charlotte-Concord-Gastonia, NC-SC"
28278,"Charlotte-Concord-Gastonia, NC-SC"
28247,"Charlotte-Concord-Gastonia, NC-SC"
28233,"Charlotte-Concord-Gastonia, NC-SC"
28221,"Charlotte-Concord-Gastonia, NC-SC"
28206,"Charlotte-Concord-Gastonia, NC-SC"
28070,"Charlotte-Concord-Gastonia, NC-SC"
28211,"Charlotte-Concord-Gastonia, NC-SC"
28280,"Charlotte-Concord-Gastonia, NC-SC"
28230,"Charlotte-Concord-Gastonia, NC-SC"
28112,"Charlotte-Concord-Gastonia, NC-SC"
29031,"Charlotte-Concord-Gastonia, NC-SC"
29704,"Charlotte-Concord-Gastonia, NC-SC"
29744,"Charlotte-Concord-Gastonia, NC-SC"
29058,"Charlotte-Concord-Gastonia, NC-SC"
29745,"Charlotte-Concord-Gastonia, NC-SC"
29733,"Charlotte-Concord-Gastonia, NC-SC"
29734,"Charlotte-Concord-Gastonia, NC-SC"
29716,"Charlotte-Concord-Gastonia, NC-SC"
22947,"Charlottesville, VA"
23022,"Charlottesville, VA"
24553,"Charlottesville, VA"
22906,"Charlottesville, VA"
30752,"Chattanooga, TN-GA"
38914,"Grenada, MS"
00784,"Guayama, PR"
39466,"Gulfport-Biloxi, MS"
39507,"Gulfport-Biloxi, MS"
39502,"Gulfport-Biloxi, MS"
39563,"Gulfport-Biloxi, MS"
21715,"Hagerstown-Martinsburg, MD-WV"
25411,"Hagerstown-Martinsburg, MD-WV"
25401,"Hagerstown-Martinsburg, MD-WV"
25443,"Hagerstown-Martinsburg, MD-WV"
25434,"Hagerstown-Martinsburg, MD-WV"
70444,"Hammond, LA"
70421,"Hammond, LA"
70437,"Hammond, LA"
70435,"Hammond, LA"
70456,"Hammond, LA"
63459,"Hannibal, MO"
17001,"Harrisburg-Carlisle, PA"
17015,"Harrisburg-Carlisle, PA"
17081,"Harrisburg-Carlisle, PA"
17978,"Harrisburg-Carlisle, PA"
17106,"Harrisburg-Carlisle, PA"
17080,"Harrisburg-Carlisle, PA"
17020,"Harrisburg-Carlisle, PA"
19405,"Harrisburg-Carlisle, PA"
72601,"Harrison, AR"
72615,"Harrison, AR"
72624,"Harrison, AR"
72655,"Harrison, AR"
22844,"Harrisonburg, VA"
22807,"Harrisonburg, VA"
06040,"Hartford-East Hartford-Middletown, CT"
06066,"Hartford-East Hartford-Middletown, CT"
06101,"Hartford-East Hartford-Middletown, CT"
06167,"Hartford-East Hartford-Middletown, CT"
06467,"Hartford-East Hartford-Middletown, CT"
06028,"Hartford-East Hartford-Middletown, CT"
06070,"Hartford-East Hartford-Middletown, CT"
06064,"Hartford-East Hartford-Middletown, CT"
06126,"Hartford-East Hartford-Middletown, CT"
06043,"Hartford-East Hartford-Middletown, CT"
06095,"Hartford-East Hartford-Middletown, CT"
06102,"Hartford-East Hartford-Middletown, CT"
06248,"Hartford-East Hartford-Middletown, CT"
06441,"Hartford-East Hartford-Middletown, CT"
06475,"Hartford-East Hartford-Middletown, CT"
06414,"Hartford-East Hartford-Middletown, CT"
06077,"Hartford-East Hartford-Middletown, CT"
06232,"Hartford-East Hartford-Middletown, CT"
06237,"Hartford-East Hartford-Middletown, CT"
06226,"Hartford-East Hartford-Middletown, CT"
68945,"Hastings, NE"
68883,"Hastings, NE"
68902,"Hastings, NE"
68901,"Hastings, NE"
39402,"Hattiesburg, MS"
39455,"Hattiesburg, MS"
39456,"Hattiesburg, MS"
84068,"Heber, UT"
72355,"Helena-West Helena, AR"
72374,"Helena-West Helena, AR"
72333,"Helena-West Helena, AR"
27544,"Henderson, NC"
79045,"Hereford, TX"
79025,"Hereford, TX"
79001,"Hereford, TX"
97843,"Hermiston-Pendleton, OR"
28761,"Hickory-Lenoir-Morganton, NC"
28667,"Hickory-Lenoir-Morganton, NC"
28609,"Hickory-Lenoir-Morganton, NC"
49252,"Hillsdale, MI"
49242,"Hillsdale, MI"
49247,"Hillsdale, MI"
49249,"Hillsdale, MI"
96725,"Hilo, HI"
96773,"Hilo, HI"
96710,"Hilo, HI"
96760,"Hilo, HI"
96743,"Hilo, HI"
96721,"Hilo, HI"
96774,"Hilo, HI"
96772,"Hilo, HI"
29907,"Hilton Head Island-Bluffton, SC"
29901,"Hilton Head Island-Bluffton, SC"
29938,"Hilton Head Island-Bluffton, SC"
29934,"Hilton Head Island-Bluffton, SC"
31314,"Hinesville, GA"
88213,"Hobbs, NM"
88262,"Hobbs, NM"
49316,"Holland, MI"
49311,"Holland, MI"
49450,"Holland, MI"
34460,"Homosassa Springs, FL"
34428,"Homosassa Springs, FL"
34448,"Homosassa Springs, FL"
34450,"Homosassa Springs, FL"
34447,"Homosassa Springs, FL"
71825,"Hope, AR"
71831,"Hope, AR"
71835,"Hope, AR"
71828,"Hope, AR"
71949,"Hot Springs, AR"
71913,"Hot Springs, AR"
49916,"Houghton, MI"
49922,"Houghton, MI"
49955,"Houghton, MI"
70354,"Houma-Thibodaux, LA"
70373,"Houma-Thibodaux, LA"
70344,"Houma-Thibodaux, LA"
70361,"Houma-Thibodaux, LA"
70352,"Houma-Thibodaux, LA"
77474,"Houston-The Woodlands-Sugar Land, TX"
78931,"Houston-The Woodlands-Sugar Land, TX"
77542,"Houston-The Woodlands-Sugar Land, TX"
77480,"Houston-The Woodlands-Sugar Land, TX"
77578,"Houston-The Woodlands-Sugar Land, TX"
77511,"Houston-The Woodlands-Sugar Land, TX"
77665,"Houston-The Woodlands-Sugar Land, TX"
77489,"Houston-The Woodlands-Sugar Land, TX"
77417,"Houston-The Woodlands-Sugar Land, TX"
77082,"Houston-The Woodlands-Sugar Land, TX"
77497,"Houston-The Woodlands-Sugar Land, TX"
77493,"Houston-The Woodlands-Sugar Land, TX"
77423,"Houston-The Woodlands-Sugar Land, TX"
77451,"Houston-The Woodlands-Sugar Land, TX"
77498,"Houston-The Woodlands-Sugar Land, TX"
77481,"Houston-The Woodlands-Sugar Land, TX"
77563,"Houston-The Woodlands-Sugar Land, TX"
77568,"Houston-The Woodlands-Sugar Land, TX"
77060,"Houston-The Woodlands-Sugar Land, TX"
77088,"Houston-The Woodlands-Sugar Land, TX"
77076,"Houston-The Woodlands-Sugar Land, TX"
77230,"Houston-The Woodlands-Sugar Land, TX"
77087,"Houston-The Woodlands-Sugar Land, TX"
77057,"Houston-The Woodlands-Sugar Land, TX"
77272,"Houston-The Woodlands-Sugar Land, TX"
77041,"Houston-The Woodlands-Sugar Land, TX"
77235,"Houston-The Woodlands-Sugar Land, TX"
77225,"Houston-The Woodlands-Sugar Land, TX"
77084,"Houston-The Woodlands-Sugar Land, TX"
77277,"Houston-The Woodlands-Sugar Land, TX"
77218,"Houston-The Woodlands-Sugar Land, TX"
77339,"Houston-The Woodlands-Sugar Land, TX"
77379,"Houston-The Woodlands-Sugar Land, TX"
77402,"Houston-The Woodlands-Sugar Land, TX"
77396,"Houston-The Woodlands-Sugar Land, TX"
77005,"Houston-The Woodlands-Sugar Land, TX"
77077,"Houston-The Woodlands-Sugar Land, TX"
77288,"Houston-The Woodlands-Sugar Land, TX"
77411,"Houston-The Woodlands-Sugar Land, TX"
77215,"Houston-The Woodlands-Sugar Land, TX"
77248,"Houston-The Woodlands-Sugar Land, TX"
77391,"Houston-The Woodlands-Sugar Land, TX"
77484,"Houston-The Woodlands-Sugar Land, TX"
77507,"Houston-The Woodlands-Sugar Land, TX"
77538,"Houston-The Woodlands-Sugar Land, TX"
77358,"Houston-The Woodlands-Sugar Land, TX"
77318,"Houston-The Woodlands-Sugar Land, TX"
12029,"Hudson, NY"
12571,"Hudson, NY"
12516,"Hudson, NY"
16660,"Huntingdon, PA"
46940,"Huntington, IN"
41129,"Huntington-Ashland, WV-KY-OH"
41143,"Huntington-Ashland, WV-KY-OH"
41183,"Huntington-Ashland, WV-KY-OH"
45623,"Huntington-Ashland, WV-KY-OH"
45669,"Huntington-Ashland, WV-KY-OH"
45629,"Huntington-Ashland, WV-KY-OH"
45688,"Huntington-Ashland, WV-KY-OH"
45659,"Huntington-Ashland, WV-KY-OH"
25723,"Huntington-Ashland, WV-KY-OH"
25716,"Huntington-Ashland, WV-KY-OH"
25722,"Huntington-Ashland, WV-KY-OH"
25070,"Huntington-Ashland, WV-KY-OH"
25569,"Huntington-Ashland, WV-KY-OH"
25245,"Huntington-Ashland, WV-KY-OH"
25699,"Huntington-Ashland, WV-KY-OH"
25557,"Huntington-Ashland, WV-KY-OH"
35757,"Huntsville, AL"
35760,"Huntsville, AL"
35816,"Huntsville, AL"
35899,"Huntsville, AL"
35896,"Huntsville, AL"
57386,"Huron, SD"
55367,"Hutchinson, MN"
83454,"Idaho Falls, ID"
83405,"Idaho Falls, ID"
83402,"Idaho Falls, ID"
83450,"Idaho Falls, ID"
15714,"Indiana, PA"
15725,"Indiana, PA"
15774,"Indiana, PA"
15783,"Indiana, PA"
15920,"Indiana, PA"
15701,"Indiana, PA"
15754,"Indiana, PA"
15961,"Indiana, PA"
15757,"Indiana, PA"
15717,"Indiana, PA"
15710,"Indiana, PA"
15772,"Indiana, PA"
46069,"Indianapolis-Carmel-Anderson, IN"
46052,"Indianapolis-Carmel-Anderson, IN"
46077,"Indianapolis-Carmel-Anderson, IN"
47968,"Indianapolis-Carmel-Anderson, IN"
46034,"Indianapolis-Carmel-Anderson, IN"
46055,"Indianapolis-Carmel-Anderson, IN"
46011,"Indianapolis-Carmel-Anderson, IN"
46049,"Indianapolis-Carmel-Anderson, IN"
46239,"Indianapolis-Carmel-Anderson, IN"
46184,"Indianapolis-Carmel-Anderson, IN"
46015,"Indianapolis-Carmel-Anderson, IN"
46201,"Indianapolis-Carmel-Anderson, IN"
46204,"Indianapolis-Carmel-Anderson, IN"
46249,"Indianapolis-Carmel-Anderson, IN"
46222,"Indianapolis-Carmel-Anderson, IN"
46213,"Indianapolis-Carmel-Anderson, IN"
38736,"Indianola, MS"
38754,"Indianola, MS"
39038,"Indianola, MS"
52236,"Iowa City, IA"
52235,"Iowa City, IA"
52540,"Iowa City, IA"
52738,"Iowa City, IA"
49881,"Iron Mountain, MI-WI"
54121,"Iron Mountain, MI-WI"
14883,"Ithaca, NY"
13736,"Ithaca, NY"
49233,"Jackson, MI"
48158,"Jackson, MI"
39654,"Jackson, MS"
39286,"Jackson, MS"
39216,"Jackson, MS"
39208,"Jackson, MS"
39146,"Jackson, MS"
39169,"Jackson, MS"
39163,"Jackson, MS"
39046,"Jackson, MS"
39040,"Jackson, MS"
39088,"Jackson, MS"
38366,"Jackson, TN"
38332,"Jackson, TN"
38001,"Jackson, TN"
38233,"Jackson, TN"
38316,"Jackson, TN"
38259,"Jackson, TN"
38392,"Jackson, TN"
32073,"Jacksonville, FL"
32212,"Jacksonville, FL"
32245,"Jacksonville, FL"
32256,"Jacksonville, FL"
32202,"Jacksonville, FL"
32086,"Jacksonville, FL"
62650,"Jacksonville, IL"
28546,"Jacksonville, NC"
75772,"Jacksonville, TX"
58492,"Jamestown, ND"
58402,"Jamestown, ND"
58476,"Jamestown, ND"
58486,"Jamestown, ND"
14758,"Jamestown-Dunkirk-Fredonia, NY"
14136,"Jamestown-Dunkirk-Fredonia, NY"
53563,"Janesville-Beloit, WI"
35554,"Jasper, AL"
35033,"Jasper, AL"
35006,"Jasper, AL"
35148,"Jasper, AL"
35503,"Jasper, AL"
47585,"Jasper, IN"
30548,"Jefferson, GA"
30565,"Jefferson, GA"
30558,"Jefferson, GA"
30517,"Jefferson, GA"
30666,"Jefferson, GA"
65064,"Jefferson City, MO"
65014,"Jefferson City, MO"
70640,"Jennings, LA"
70647,"Jennings, LA"
70657,"Jennings, LA"
31546,"Jesup, GA"
37640,"Johnson City, TN"
37615,"Johnson City, TN"
16601,"Johnstown, PA"
15940,"Johnstown, PA"
15921,"Johnstown, PA"
15961,"Johnstown, PA"
15951,"Johnstown, PA"
16640,"Johnstown, PA"
15775,"Johnstown, PA"
15942,"Johnstown, PA"
15737,"Johnstown, PA"
72438,"Jonesboro, AR"
72411,"Jonesboro, AR"
72476,"Jonesboro, AR"
72419,"Jonesboro, AR"
72467,"Jonesboro, AR"
64834,"Joplin, MO"
64755,"Joplin, MO"
64866,"Joplin, MO"
99824,"Juneau, AK"
99811,"Juneau, AK"
96732,"Kahului-Wailuku-Lahaina, HI"
96729,"Kahului-Wailuku-Lahaina, HI"
96753,"Kahului-Wailuku-Lahaina, HI"
96784,"Kahului-Wailuku-Lahaina, HI"
49007,"Kalamazoo-Portage, MI"
49048,"Kalamazoo-Portage, MI"
49006,"Kalamazoo-Portage, MI"
49078,"Kalamazoo-Portage, MI"
49012,"Kalamazoo-Portage, MI"
59916,"Kalispell, MT"
59903,"Kalispell, MT"
60468,"Kankakee, IL"
60922,"Kankakee, IL"
66083,"Kansas City, MO-KS"
66061,"Kansas City, MO-KS"
66021,"Kansas City, MO-KS"
66206,"Kansas City, MO-KS"
66217,"Kansas City, MO-KS"
66221,"Kansas City, MO-KS"
66282,"Kansas City, MO-KS"
66212,"Kansas City, MO-KS"
66285,"Kansas City, MO-KS"
66014,"Kansas City, MO-KS"
66079,"Kansas City, MO-KS"
66102,"Kansas City, MO-KS"
66118,"Kansas City, MO-KS"
66160,"Kansas City, MO-KS"
64722,"Kansas City, MO-KS"
64625,"Kansas City, MO-KS"
64083,"Kansas City, MO-KS"
64743,"Kansas City, MO-KS"
64070,"Kansas City, MO-KS"
64166,"Kansas City, MO-KS"
64156,"Kansas City, MO-KS"
64155,"Kansas City, MO-KS"
64162,"Kansas City, MO-KS"
64477,"Kansas City, MO-KS"
64137,"Kansas City, MO-KS"
64108,"Kansas City, MO-KS"
64121,"Kansas City, MO-KS"
64057,"Kansas City, MO-KS"
64050,"Kansas City, MO-KS"
64102,"Kansas City, MO-KS"
64148,"Kansas City, MO-KS"
64113,"Kansas City, MO-KS"
64197,"Kansas City, MO-KS"
64011,"Kansas City, MO-KS"
64017,"Kansas City, MO-KS"
64092,"Kansas City, MO-KS"
64484,"Kansas City, MO-KS"
64668,"Kansas City, MO-KS"
96716,"Kapaa, HI"
96705,"Kapaa, HI"
68847,"Kearney, NE"
68861,"Kearney, NE"
68870,"Kearney, NE"
03431,"Keene, NH"
03462,"Keene, NH"
03464,"Keene, NH"
03452,"Keene, NH"
03280,"Keene, NH"
03441,"Keene, NH"
46795,"Kendallville, IN"
63857,"Kennett, MO"
63875,"Kennett, MO"
63847,"Kennett, MO"
99346,"Kennewick-Richland, WA"
99344,"Kennewick-Richland, WA"
78010,"Kerrville, TX"
78024,"Kerrville, TX"
78013,"Kerrville, TX"
99928,"Ketchikan, AK"
33043,"Key West, FL"
33034,"Key West, FL"
27968,"Kill Devil Hills, NC"
27920,"Kill Devil Hills, NC"
76519,"Killeen-Temple, TX"
76533,"Killeen-Temple, TX"
76579,"Killeen-Temple, TX"
76508,"Killeen-Temple, TX"
76564,"Killeen-Temple, TX"
37617,"Kingsport-Bristol, TN-VA"
37618,"Kingsport-Bristol, TN-VA"
37694,"Kingsport-Bristol, TN-VA"
37665,"Kingsport-Bristol, TN-VA"
24244,"Kingsport-Bristol, TN-VA"
24251,"Kingsport-Bristol, TN-VA"
24236,"Kingsport-Bristol, TN-VA"
12455,"Kingston, NY"
12446,"Kingston, NY"
12763,"Kingston, NY"
12433,"Kingston, NY"
12435,"Kingston, NY"
28578,"Kinston, NC"
63501,"Kirksville, MO"
97633,"Klamath Falls, OR"
97632,"Klamath Falls, OR"
37865,"Knoxville, TN"
37886,"Knoxville, TN"
37804,"Knoxville, TN"
37762,"Knoxville, TN"
37923,"Knoxville, TN"
37939,"Knoxville, TN"
37933,"Knoxville, TN"
37709,"Knoxville, TN"
37721,"Knoxville, TN"
37872,"Knoxville, TN"
37880,"Knoxville, TN"
37848,"Knoxville, TN"
37825,"Knoxville, TN"
55971,"La Crosse-Onalaska, WI-MN"
55943,"La Crosse-Onalaska, WI-MN"
54650,"La Crosse-Onalaska, WI-MN"
54636,"La Crosse-Onalaska, WI-MN"
70534,"Lafayette, LA"
70516,"Lafayette, LA"
70556,"Lafayette, LA"
70583,"Lafayette, LA"
70544,"Lafayette, LA"
70528,"Lafayette, LA"
70552,"Lafayette, LA"
70517,"Lafayette, LA"
70502,"Lafayette, LA"
70506,"Lafayette, LA"
70509,"Lafayette, LA"
70519,"Lafayette, LA"
70510,"Lafayette, LA"
47975,"Lafayette-West Lafayette, IN"
47995,"Lafayette-West Lafayette, IN"
46913,"Lafayette-West Lafayette, IN"
46916,"Lafayette-West Lafayette, IN"
47923,"Lafayette-West Lafayette, IN"
47941,"Lafayette-West Lafayette, IN"
47967,"Lafayette-West Lafayette, IN"
97827,"La Grande, OR"
70601,"Lake Charles, LA"
70663,"Lake Charles, LA"
70633,"Lake Charles, LA"
70615,"Lake Charles, LA"
70616,"Lake Charles, LA"
70549,"Lake Charles, LA"
32038,"Lake City, FL"
32061,"Lake City, FL"
32087,"Lake City, FL"
86436,"Lake Havasu City-Kingman, AZ"
33825,"Lakeland-Winter Haven, FL"
33854,"Lakeland-Winter Haven, FL"
33837,"Lakeland-Winter Haven, FL"
33856,"Lakeland-Winter Haven, FL"
33839,"Lakeland-Winter Haven, FL"
33840,"Lakeland-Winter Haven, FL"
33803,"Lakeland-Winter Haven, FL"
33850,"Lakeland-Winter Haven, FL"
33881,"Lakeland-Winter Haven, FL"
79331,"Lamesa, TX"
17551,"Lancaster, PA"
17552,"Lancaster, PA"
17555,"Lancaster, PA"
17603,"Lancaster, PA"
17538,"Lancaster, PA"
17543,"Lancaster, PA"
17554,"Lancaster, PA"
48853,"Lansing-East Lansing, MI"
48808,"Lansing-East Lansing, MI"
48876,"Lansing-East Lansing, MI"
48911,"Lansing-East Lansing, MI"
48827,"Lansing-East Lansing, MI"
48805,"Lansing-East Lansing, MI"
48854,"Lansing-East Lansing, MI"
48924,"Lansing-East Lansing, MI"
48825,"Lansing-East Lansing, MI"
48418,"Lansing-East Lansing, MI"
48857,"Lansing-East Lansing, MI"
82073,"Laramie, WY"
82070,"Laramie, WY"
82072,"Laramie, WY"
78344,"Laredo, TX"
87940,"Las Cruces, NM"
88033,"Las Cruces, NM"
87583,"Las Vegas, NM"
88421,"Las Vegas, NM"
88439,"Las Vegas, NM"
89037,"Las Vegas-Henderson-Paradise, NV"
89127,"Las Vegas-Henderson-Paradise, NV"
89129,"Las Vegas-Henderson-Paradise, NV"
89157,"Las Vegas-Henderson-Paradise, NV"
89153,"Las Vegas-Henderson-Paradise, NV"
89125,"Las Vegas-Henderson-Paradise, NV"
89011,"Las Vegas-Henderson-Paradise, NV"
89044,"Las Vegas-Henderson-Paradise, NV"
89150,"Las Vegas-Henderson-Paradise, NV"
39480,"Laurel, MS"
39332,"Laurel, MS"
39460,"Laurel, MS"
39338,"Laurel, MS"
39356,"Laurel, MS"
39459,"Laurel, MS"
28352,"Laurinburg, NC"
28396,"Laurinburg, NC"
66047,"Lawrence, KS"
66044,"Lawrence, KS"
38474,"Lawrenceburg, TN"
38481,"Lawrenceburg, TN"
38464,"Lawrenceburg, TN"
73552,"Lawton, OK"
73507,"Lawton, OK"
73543,"Lawton, OK"
73562,"Lawton, OK"
65632,"Lebanon, MO"
03238,"Lebanon, NH-VT"
03222,"Lebanon, NH-VT"
03262,"Lebanon, NH-VT"
03285,"Lebanon, NH-VT"
03769,"Lebanon, NH-VT"
03243,"Lebanon, NH-VT"
03752,"Lebanon, NH-VT"
03244,"Lebanon, NH-VT"
03257,"Lebanon, NH-VT"
03754,"Lebanon, NH-VT"
05641,"Lebanon, NH-VT"
05060,"Lebanon, NH-VT"
05654,"Lebanon, NH-VT"
05039,"Lebanon, NH-VT"
05081,"Lebanon, NH-VT"
05077,"Lebanon, NH-VT"
05149,"Lebanon, NH-VT"
17003,"Lebanon, PA"
17026,"Lebanon, PA"
17038,"Lebanon, PA"
79313,"Levelland, TX"
79367,"Levelland, TX"
79339,"Levelland, TX"
17845,"Lewisburg, PA"
17887,"Lewisburg, PA"
37144,"Lewisburg, TN"
37019,"Lewisburg, TN"
38451,"Lewisburg, TN"
83540,"Lewiston, ID-WA"
04239,"Lewiston-Auburn, ME"
04252,"Lewiston-Auburn, ME"
04288,"Lewiston-Auburn, ME"
04263,"Lewiston-Auburn, ME"
04223,"Lewiston-Auburn, ME"
17059,"Lewistown, PA"
17075,"Lewistown, PA"
69130,"Lexington, NE"
68878,"Lexington, NE"
68976,"Lexington, NE"
40357,"Lexington-Fayette, KY"
40361,"Lexington-Fayette, KY"
45227,"Cincinnati, OH-KY-IN"
45030,"Cincinnati, OH-KY-IN"
45052,"Cincinnati, OH-KY-IN"
45202,"Cincinnati, OH-KY-IN"
45215,"Cincinnati, OH-KY-IN"
45251,"Cincinnati, OH-KY-IN"
45218,"Cincinnati, OH-KY-IN"
45237,"Cincinnati, OH-KY-IN"
45342,"Cincinnati, OH-KY-IN"
45032,"Cincinnati, OH-KY-IN"
26436,"Clarksburg, WV"
26426,"Clarksburg, WV"
26431,"Clarksburg, WV"
26554,"Clarksburg, WV"
42262,"Clarksville, TN-KY"
37052,"Clarksville, TN-KY"
95457,"Clearlake, CA"
95467,"Clearlake, CA"
95435,"Clearlake, CA"
95464,"Clearlake, CA"
37323,"Cleveland, TN"
44017,"Cleveland-Elyria, OH"
44142,"Cleveland-Elyria, OH"
44123,"Cleveland-Elyria, OH"
44128,"Cleveland-Elyria, OH"
44140,"Cleveland-Elyria, OH"
44101,"Cleveland-Elyria, OH"
44146,"Cleveland-Elyria, OH"
44062,"Cleveland-Elyria, OH"
44061,"Cleveland-Elyria, OH"
44081,"Cleveland-Elyria, OH"
44011,"Cleveland-Elyria, OH"
44217,"Cleveland-Elyria, OH"
44333,"Cleveland-Elyria, OH"
44270,"Cleveland-Elyria, OH"
33930,"Clewiston, FL"
52207,"Clinton, IA"
52730,"Clinton, IA"
52323,"Clinton, IA"
52731,"Clinton, IA"
88133,"Clovis, NM"
83803,"Coeur d'Alene, ID"
83835,"Coeur d'Alene, ID"
66776,"Coffeyville, KS"
67335,"Coffeyville, KS"
77805,"College Station-Bryan, TX"
77859,"College Station-Bryan, TX"
77801,"College Station-Bryan, TX"
76629,"College Station-Bryan, TX"
77865,"College Station-Bryan, TX"
77882,"College Station-Bryan, TX"
76687,"College Station-Bryan, TX"
80921,"Colorado Springs, CO"
80904,"Colorado Springs, CO"
80934,"Colorado Springs, CO"
80918,"Colorado Springs, CO"
80946,"Colorado Springs, CO"
